Time (UTC),Latitude,Longitude,Depth (Sonar),Temperature (°C),pH,Depth (m),Conductivity (uS/cm),Dissolved Oxygen Saturation,Dissolved Oxygen Concentration (mg/L),Chlorophyll (ug/L),CDOM (ppb),Turbidity (NTU),Salinity (PSU)
1751027099.276707,33.4311244,-111.9286211,1.9311000581741333,30.56,8.70,-0.07,131.8,125.3,9.07,-6.91,0.04,54.43,0.05490989332880059
1751027100.2764344,33.4311333,-111.9286211,2.549099969482422,30.58,8.70,-0.07,135.2,125.3,9.06,-7.05,0.19,54.41,0.05634789738606288
1751027101.2763712,33.431142,-111.9286212,2.5790999408721924,30.58,8.70,-0.07,209.9,125.3,9.06,-7.01,0.15,54.48,0.08842477046923143
1751027102.2755644,33.4311507,-111.9286212,2.227099942779541,30.59,8.70,-0.07,478.9,125.3,9.05,-7.07,0.05,54.43,0.20541961983550408
1751027103.2776916,33.4311595,-111.9286215,2.126099991416931,30.58,8.70,-0.07,542.6,125.3,9.06,-7.11,0.10,54.33,0.23358791468880102
1751027104.2893388,33.4311682,-111.9286213,1.9930999752044678,30.57,8.70,-0.07,453.2,125.3,9.06,-7.07,0.15,54.40,0.19419177561064538
1751027105.3455937,33.4311772,-111.9286214,2.344100045776367,30.56,8.71,-0.07,167.0,125.3,9.07,-7.01,0.09,54.49,0.07002227191247735
1751027106.2880225,33.4311855,-111.9286213,2.344100045776367,30.58,8.70,-0.07,32.0,125.3,9.07,-7.07,0.09,54.46,0.01194309063127391
1751027107.287358,33.4311943,-111.9286211,2.356099891281128,30.60,8.70,-0.07,118.8,125.3,9.06,-7.11,0.00,54.42,0.04928792018805967
1751027108.2906845,33.4312032,-111.9286213,2.3090999599456787,30.59,8.70,-0.07,135.8,125.3,9.06,-7.13,0.09,54.53,0.05659443055551673
1751027109.2869377,33.4312118,-111.9286211,1.955099987602234,30.58,8.70,-0.07,371.3,125.4,9.06,-7.16,0.01,54.54,0.15830097079556896
1751027110.2891936,33.4312206,-111.9286211,2.2771000143051148,30.58,8.71,-0.07,283.8,125.4,9.06,-7.22,0.12,54.44,0.12029548792397146
1751027111.286077,33.4312294,-111.9286212,2.3901000495910645,30.60,8.70,-0.07,340.6,125.4,9.06,-7.42,0.07,54.39,0.14487539237685954
1751027112.2882583,33.4312382,-111.9286213,2.1250999446868897,30.60,8.70,-0.07,149.0,125.4,9.07,-7.89,0.18,54.48,0.06224615494112362
1751027113.2896872,33.4312471,-111.9286213,2.1751000162124634,30.59,8.70,-0.07,259.3,125.4,9.07,-7.81,0.09,54.42,0.10968708827379026
1751027114.3425727,33.4312566,-111.9286213,2.2530999656677246,30.59,8.70,-0.07,202.6,125.4,9.07,-7.43,0.06,54.34,0.08526952499969576
1751027115.3489773,33.4312656,-111.9286212,3.0811000343322754,30.59,8.70,-0.07,173.5,125.4,9.07,-7.17,0.08,54.43,0.07277145139174977
1751027116.345992,33.4312745,-111.9286212,3.408099937057495,30.60,8.70,-0.07,81.3,125.5,9.07,-7.07,0.09,54.51,0.03316689439784618
1751027117.3496008,33.4312835,-111.9286212,2.6420999046325684,30.60,8.70,-0.07,86.3,125.5,9.07,-7.05,0.03,54.45,0.03531947272131622
1751027118.3445067,33.4312925,-111.9286212,3.4510999198913574,30.60,8.70,-0.07,112.6,125.5,9.07,-7.11,0.12,54.42,0.046625788595214185
1751027119.3425007,33.4313015,-111.9286213,3.0070999141693115,30.61,8.70,-0.07,124.4,125.5,9.07,-7.05,0.05,54.52,0.051681618127014634
1751027120.3453376,33.4313104,-111.9286212,2.367100047683716,30.61,8.70,-0.07,172.4,125.5,9.07,-7.02,0.09,54.59,0.07227143286342405
1751027121.343561,33.4313192,-111.9286212,2.907100009536743,30.61,8.70,-0.07,148.1,125.5,9.07,-7.08,0.12,54.48,0.06184811065278656
1751027122.343287,33.431328,-111.9286213,2.921099948501587,30.61,8.70,-0.07,273.5,125.5,9.07,-6.97,0.13,54.43,0.115774936175308
1751027123.344824,33.4313369,-111.9286213,2.865099954223633,30.60,8.70,-0.07,317.9,125.5,9.07,-6.92,0.06,54.58,0.13501808540682772
1751027124.3449974,33.431346,-111.9286216,3.1231000896453858,30.59,8.71,-0.07,313.8,125.5,9.07,-7.15,0.05,54.58,0.13326555324841882
1751027125.3425012,33.4313548,-111.9286215,1.635100054359436,30.59,8.70,-0.07,159.3,125.6,9.08,-6.84,0.10,54.42,0.06667755713992253
1751027126.344828,33.4313637,-111.9286217,1.3810999866485596,30.60,8.70,-0.07,59.8,125.6,9.08,-6.97,0.06,54.35,0.023900088235222713
1751027127.35326,33.4313725,-111.9286216,1.9540999408721924,30.60,8.71,-0.07,41.4,125.6,9.08,-6.73,0.05,54.52,0.015970346814773422
1751027128.3439114,33.4313815,-111.9286216,2.90509991607666,30.61,8.70,-0.07,30.1,125.6,9.08,-6.94,0.10,54.49,0.011124114908929745
1751027129.345963,33.4313904,-111.9286216,2.7690999980926514,30.62,8.70,-0.07,161.1,125.6,9.08,-6.80,0.06,54.35,0.06741086199849224
